Código Único,Nombre de inversión,ARCHIVO_ORIGEN,UBIGEO_DESDE_NOMBRE,UBIGEO_VALIDADO_PMI,UBIGEO_FINAL_VALIDADO,PMI_ENCONTRADO,COINCIDE_NOMBRE_PMI,METODO_EXTRACCION_UBIGEO,CONFIANZA_UBIGEO,ESTADO_UBIGEO,UBIGEOS_CANDIDATOS,OBSERVACION_UBIGEO
2189518.0,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE ACCOPATA, DISTRITO DE ASILLO, AZANGARO - PUNO",Cartera_260824-123814.xlsx,210204,,210204,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210204,Coincidencia exacta y única por nombre
2400865.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE QUISTOCOCHA , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2289940.0,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE ALCANTARILLADO, PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES Y DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO SANTA ROSA DE TOLDOPAMPA, DISTRITO DE PAMPA HERMOSA - PROVINCIA DE SATIPO - REGIÓN JUNÍN",Cartera_260824-123814.xlsx,120605,,120605,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,120605,Coincidencia resuelta usando provincia SATIPO
2189457.0,"AMPLIACION Y MEJORAMIENTO SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES CHATUMA CUCHO, CHIARAUYO, HANCCOHUYO, SAN ISIDRO Y CAPUHUI DEL CENTRO POBLADO CHATUMA, DISTRITO POMATA - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210406,210406,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: POMATA"
2264061.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA LOCALIDAD DE MARCJAHUI, DISTRITO DE LLUSCO - CHUMBIVILCAS - CUSCO",Cartera_260824-123814.xlsx,080706,,080706,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,080706,Coincidencia exacta y única por nombre
2301620.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DEL CENTRO POBLADO DE PARIAHUANCA, DISTRITO DE PARIAHUANCA - HUANCAYO - JUNIN",Cartera_260824-123814.xlsx,,120124,120124,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"120124, 020607",Distrito PARIAHUANCA es ambiguo y no se extrajo provincia | Validado por PMI: PARIAHUANCA
2186026.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA ARACACHI JAHUERJA, DISTRITO KELLUYO - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210404,210404,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: KELLUYO"
2187527.0,"MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA JILA ( RETIRO, INAMPO Y CENTRAL), DISTRITO ASILLO, AZANGARO, PUNO.",Cartera_260824-123814.xlsx,,210204,210204,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: ASILLO"
2172748.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL ANEXO DE ANTACCACCA, DISTRITO MARANGANI, PROVINCIA CANCHIS, REGION CUSCO",Cartera_260824-123814.xlsx,,080604,080604,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: MARANGANI"
2400868.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE PENA NEGRA , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2400917.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA DE SAN PEDRO II, DISTRITO DE NAUTA , PROVINCIA DE LORETO - LORETO",Cartera_260824-123814.xlsx,160301,,160301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160301,Coincidencia exacta y única por nombre
2178727.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE TRANCAPATA BAJA, DISTRITO DE CURAHUASI - ABANCAY - APURIMAC",Cartera_260824-123814.xlsx,030104,,030104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,030104,Coincidencia exacta y única por nombre
2305052.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE ESPINAL , DISTRITO DE SAYAPULLO - GRAN CHIMU - LA LIBERTAD",Cartera_260824-123814.xlsx,131104,,131104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,131104,Coincidencia exacta y única por nombre
2339592.0,"INSTALACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA DE SOLEDAD, DISTRITO DE BALSAPUERTO, PROVINCIA DE ALTO AMAZONAS, DEPARTAMENTO DE LORETO",Cartera_260824-123814.xlsx,160202,,160202,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160202,Coincidencia exacta y única por nombre
2307913.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DEL CENTRO POBLADO DE TUTURCUYO , DISTRITO DE SANTIAGO DE PUPUJA - AZANGARO - PUNO",Cartera_260824-123814.xlsx,210214,,210214,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210214,Coincidencia exacta y única por nombre
2307932.0,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA LOCALIDAD DE SUMARO , DISTRITO DE CHINCHAYPUJIO - ANTA - CUSCO",Cartera_260824-123814.xlsx,080304,,080304,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,080304,Coincidencia exacta y única por nombre
2189499.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LAS PARCIALIDADES SAN FRANCISCO Y COLLINE DEL CENTRO POBLADO ARCONUMA, DISTRITO KELLUYO - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210404,210404,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: KELLUYO"
2289970.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE CADMALCA BAJO, DISTRITO DE LAJAS - CHOTA - CAJAMARCA",Cartera_260824-123814.xlsx,060410,,060410,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060410,Coincidencia exacta y única por nombre
2293521.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE AMOYO, DISTRITO DE SANDIA , PROVINCIA DE SANDIA - PUNO",Cartera_260824-123814.xlsx,211201,,211201,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,211201,Coincidencia exacta y única por nombre
2168152.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE BACAS, DISTRITO DE CURAHUASI - ABANCAY - APURIMAC",Cartera_260824-123814.xlsx,030104,,030104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,030104,Coincidencia exacta y única por nombre
2194449.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CASERIO VIRGEN DEL CARMEN, DISTRITO DE IRAZOLA - PADRE ABAD - UCAYALI",Cartera_260824-123814.xlsx,250302,,250302,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,250302,Coincidencia exacta y única por nombre
2235548.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y DE SANEAMIENTO BASICO EN LA LOCALIDAD DE CHOCOBAMBA, DISTRITO DE HUACRACHUCO , PROVINCIA DE MARANON - HUANUCO",Cartera_260824-123814.xlsx,100701,,100701,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,100701,Coincidencia exacta y única por nombre
2070374.0,"INSTALACION DEL SISTEMA  DE ALCANTARILLADO EN LA ESMERALDA, LOCALIDAD DE SAN LUCAS DE COLAN, DISTRITO DE  COLAN, PROVINCIA DE PAITA - PIURA",Cartera_260824-123814.xlsx,200504,,200504,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200504,Coincidencia exacta y única por nombre
2280627.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE HUAGAL , DISTRITO DE JOSE SABOGAL - SAN MARCOS - CAJAMARCA",Cartera_260824-123814.xlsx,061007,,061007,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,061007,Coincidencia exacta y única por nombre
2187526.0,"MEJORAMIENTO Y AMPLIACIÓN DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD  CAMPESINA DE ÑAUPAPAMPA, DISTRITO DE ASILLO, AZÁNGARO-PUNO",Cartera_260824-123814.xlsx,210204,,210204,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210204,Coincidencia exacta y única por nombre
2283136.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO SUARA, DISTRITO DE SANDIA , PROVINCIA DE SANDIA - PUNO",Cartera_260824-123814.xlsx,211201,,211201,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,211201,Coincidencia exacta y única por nombre
2253673.0,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE TUPAC AMARU, DISTRITO DE JOSE CRESPO Y CASTILLO, PROVINCIA DE LEONCIO PRADO, DEPARTAMENTO DE HUANUCO",Cartera_260824-123814.xlsx,,100604,100604,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,Distrito JOSE CRESPO no encontrado en GPKG | Validado por PMI: JOSE CRESPO Y CASTILLO
2400890.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE SAN JOAQUIN DE OMAGUA, DISTRITO DE NAUTA , PROVINCIA DE LORETO - LORETO",Cartera_260824-123814.xlsx,160301,,160301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160301,Coincidencia exacta y única por nombre
2266591.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE CHUNIGA , DISTRITO DE LA LIBERTAD DE PALLAN - CELENDIN - CAJAMARCA",Cartera_260824-123814.xlsx,060312,,060312,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060312,Coincidencia exacta y única por nombre
2302966.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE CENTRO ARACACHI CHIARAQUI, DISTRITO DE KELLUYO, PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO.",Cartera_260824-123814.xlsx,210404,,210404,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210404,Coincidencia exacta y única por nombre
2189346.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE CUYURAYA, DISTRITO DE HUANCANÉ, HUANCANÉ - PUNO",Cartera_260824-123814.xlsx,210601,,210601,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210601,Coincidencia exacta y única por nombre
2189502.0,"INSTALACION DE SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LOS SECTORES DE PAYE, LAURA Y VILLA DEL RIO, DE LA COMUNIDAD CAMPESINA JOVEN SAN JUAN DE ARACACHI, DISTRITO DE KELLUYO - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,210404,,210404,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210404,Coincidencia exacta y única por nombre
2186350.0,MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LOS BARRIOS CHULLO PAMPAHERCCA Y CONDEPUCARA  DE LA COMUNIDAD DE HERCCA  -  DISTRITO SICUANI - PROVINCIA CANCHIS - REGIÓN CUSCO,Cartera_260824-123814.xlsx,,080601,080601,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: SICUANI"
2400885.0,"INSTALACION Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE EX PETROLERO (ZONA 1) , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2147748.0,GESTION DEL PROGRAMA Y OTROS - PROGRAMA DE AGUA POTABLE Y SANEAMIENTO PARA LA AMAZONIA RURAL,Cartera_260824-123814.xlsx,,,,NO,NO,FALLIDO,BAJA,REVISAR_CONFLICTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Datos PMI no cruzaron con GPKG (- TODOS - - - TODOS -)"
2235517.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE SAN MARTIN DEL ALTO , DISTRITO DE SANTA ROSA - JAEN - CAJAMARCA",Cartera_260824-123814.xlsx,,060812,060812,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050507, 220304, 060812, 021510, 210504, 210808, 010610, 140114, 030710, 150139",Distrito SANTA ROSA es ambiguo y no se extrajo provincia | Validado por PMI: SANTA ROSA
2235713.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CASERIO LA MERCED DE NESHUYA, DISTRITO DE CAMPOVERDE, PROVINCIA DE CORONEL PORTILLO, UCAYALI",Cartera_260824-123814.xlsx,250102,,250102,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,250102,Coincidencia exacta y única por nombre
2187530.0,"MEJORAMIENTO Y AMPLIACION DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA  DE ACCOCOLLO, DISTRITO DE HUANCANÉ, PROVINCIA DE HUANCANÉ, DEPARTAMENTO DE PUNO",Cartera_260824-123814.xlsx,210601,,210601,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210601,Coincidencia exacta y única por nombre
2400866.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE CRUZ DEL SUR , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2170983.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO DE LA LOCALIDAD DE SAN ANTONIO DE MATIPACCANA, DISTRITO DE YAULI - HUANCAVELICA - HUANCAVELICA",Cartera_260824-123814.xlsx,,090117,090117,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"120810, 090117, 120433",Distrito YAULI es ambiguo y no se extrajo provincia | Validado por PMI: YAULI
2276070.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE APABUCO, DISTRITO DE SANDIA , PROVINCIA DE SANDIA - PUNO",Cartera_260824-123814.xlsx,211201,,211201,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,211201,Coincidencia exacta y única por nombre
2284167.0,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO BASICO DE LA LOCALIDAD DE CHICHIR, DISTRITO DE CONDEBAMBA - CAJABAMBA - CAJAMARCA",Cartera_260824-123814.xlsx,060203,,060203,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060203,Coincidencia exacta y única por nombre
2252832.0,"INSTALACION DE LOS SISTEMAS DE AGUA POTABLE Y SANEAMIENTO PARA EL CENTRO POBLADO DE AJACHIN , DISTRITO DE MANSERICHE - DATEM DEL MARANON - LORETO",Cartera_260824-123814.xlsx,160703,,160703,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160703,Coincidencia exacta y única por nombre
2255956.0,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE DISPOSICIÓN SANITARIA DE EXCRETAS DEL CENTRO POBLADO DE CENTRAL SORAPA, DISTRITO DE JULI, PROVINCIA DE CHUCUITOS- REGIÓN PUNO",Cartera_260824-123814.xlsx,210401,,210401,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210401,Coincidencia exacta y única por nombre
2339603.0,"INSTALACIÓN DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN LA COMUNIDAD NATIVA DE NUEVA ESPERANZA, DISTRITO DE BALSAPUERTO, PROVINCIA DE ALTO AMAZONAS, DEPARTAMENTO DE LORETO",Cartera_260824-123814.xlsx,160202,,160202,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160202,Coincidencia exacta y única por nombre
2235709.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE CHURUCANCHA EL MOLINO , DISTRITO DE LAJAS - CHOTA - CAJAMARCA",Cartera_260824-123814.xlsx,060410,,060410,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060410,Coincidencia exacta y única por nombre
2195747.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN EL CENTRO POBLADO RINCONADA , DISTRITO DE SANTO TOMAS - CUTERVO - CAJAMARCA",Cartera_260824-123814.xlsx,,060613,060613,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"060613, 080701, 010521",Distrito SANTO TOMAS es ambiguo y no se extrajo provincia | Validado por PMI: SANTO TOMAS
2168171.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE PAMPA SAN JOSE , DISTRITO DE HAQUIRA - COTABAMBAS - APURIMAC",Cartera_260824-123814.xlsx,030504,,030504,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,030504,Coincidencia exacta y única por nombre
2400923.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE PALIZADA, DISTRITO DE NAUTA , PROVINCIA DE LORETO - LORETO",Cartera_260824-123814.xlsx,160301,,160301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160301,Coincidencia exacta y única por nombre
2276132.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO AYO, DISTRITO DE SANDIA , PROVINCIA DE SANDIA - PUNO",Cartera_260824-123814.xlsx,211201,,211201,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,211201,Coincidencia exacta y única por nombre
2400880.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE 13 DE FEBRERO , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2283990.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACION DEL SANEAMIENTO EN LA LOCALIDAD DE OLMOS , DISTRITO DE LAJAS - CHOTA - CAJAMARCA",Cartera_260824-123814.xlsx,060410,,060410,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,060410,Coincidencia exacta y única por nombre
2400874.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO DE NINA RUMI , DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO",Cartera_260824-123814.xlsx,,160113,160113,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,"050110, 160113, 110110",Distrito SAN JUAN BAUTISTA es ambiguo y no se extrajo provincia | Validado por PMI: SAN JUAN BAUTISTA
2189453.0,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA LAMPA CHICO, DISTRITO POMATA - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,,210406,210406,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: POMATA"
2284002.0,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO DE CHALLHUAMAYO , DISTRITO DE SAN GABAN - CARABAYA - PUNO",Cartera_260824-123814.xlsx,210309,,210309,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210309,Coincidencia exacta y única por nombre
2186043.0,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE CASA BLANCA, DISTRITO DE ASILLO, AZÁNGARO - PUNO.",Cartera_260824-123814.xlsx,210204,,210204,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210204,Coincidencia exacta y única por nombre
2189482.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA ISCUANI DISTRITO POMATA - CHUCUITO - PUNO,Cartera_260824-123814.xlsx,,210406,210406,SI,SI,VALIDADO_PMI_POR_CUI,ALTA,RESUELTO,,"No se detectó patrón ""DISTRITO DE"" en el nombre | Validado por PMI: POMATA"
2189342.0,"MEJORAMIENTO Y AMPLIACION DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE MACHARIRI CENTRAL, DISTRITO DE ASILLO, AZANGARO - PUNO.",Cartera_260824-123814.xlsx,210204,,210204,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210204,Coincidencia exacta y única por nombre
2412235.0,CREACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD NATIVA DE SONENE DEL DISTRITO DE TAMBOPATA - PROVINCIA DE TAMBOPATA - DEPARTAMENTO DE MADRE DE DIOS,Cartera_260824-123814.xlsx,170101,,170101,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,170101,Coincidencia exacta y única por nombre
2412233.0,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD NATIVA DE BELGICA DEL DISTRITO DE IÑAPARI - PROVINCIA DE TAHUAMANU - DEPARTAMENTO DE MADRE DE DIOS,Cartera_260824-123814.xlsx,170301,,170301,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,170301,Coincidencia exacta y única por nombre
2189450.0,"INSTALACION DE SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL SECTOR HUARA HUARA DE LA COMUNIDAD CAMPESINA SICUYANI, DISTRITO DE ZEPITA - CHUCUITO - PUNO",Cartera_260824-123814.xlsx,210407,,210407,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,210407,Coincidencia exacta y única por nombre
2200851.0,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA LOCALIDAD DE EL PORVENIR, DISTRITO DE EL CARMEN DE LA FRONTERA - HUANCABAMBA - PIURA",Cartera_260824-123814.xlsx,200303,,200303,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,200303,Coincidencia exacta y única por nombre
2168150.0,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA E INSTALACION DE UNIDADES BASICAS DE SANEAMIENTO DE LA LOCALIDAD DE ANTILLA, DISTRITO DE CURAHUASI - ABANCAY - APURIMAC",Cartera_260824-123814.xlsx,030104,,030104,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,030104,Coincidencia exacta y única por nombre
2235558.0,"INSTALACION DE LOS SISTEMAS DE AGUA POTABLE Y SANEAMIENTO PARA EL CENTRO POBLADO DE SOLEDAD , DISTRITO DE MANSERICHE - DATEM DEL MARANON - LORETO",Cartera_260824-123814.xlsx,160703,,160703,,,EXTRAIDO_DESDE_NOMBRE,ALTA,RESUELTO,160703,Coincidencia exacta y única por nombre
