CODIGO_UNICO,NOMBRE_INVERSION,PROVINCIA,DISTRITO,LATITUD,LONGITUD,TIPO_COORDENADA,EPS_PRESTACION,TIENE_EPS_PRESTACION,DENTRO_EPS,CATEGORIA_COORD
2275299,"MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE SANEAMIENTO BÁSICO EN EL CENTRO POBLADO DE PALCA, DISTRITO DE OLLACHEA, DEPARTAMENTO DE PUNO",CARABAYA,OLLACHEA,-13.7940318,-70.4721998,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2310861,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN EL SECTOR SISIPA DE LA COMUNIDAD CAMPESINA SISIPA CHALLACOLLO, DISTRITO DE POMATA, PROVINCIA DE CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,POMATA,-16.3694998,-69.2947975,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2183859,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE CCAPALLA, CENTRO POBLADO CCAPALLA, DISTRITO DE ACORA, PUNO - PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2613524,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE KANA   DISTRITO DE AYAPATA DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,CARABAYA,AYAPATA,-13.809700748279942,-70.31958656513869,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2674857,"CONSTRUCCION DE CAPTACION DE AGUA , ESTACION DE BOMBEO DE AGUA, LÍNEA DE IMPULSIÓN Y RESERVORIO EN EL(LA) COMUNIDAD CAMPESINA COLLPA  DISTRITO DE CAPACHICA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,CAPACHICA,-15.716174896536677,-69.79397115154423,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2619454,"RENOVACION DE CAPTACION DE AGUA  Y LÍNEA DE CONDUCCIÓN EN EL(LA) AGUA POTABLE DE LA PARCIALIDAD DE HUERTA PARQUE COLLPAJOCO  DISTRITO DE JULI, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,JULI,-16.266680093561035,-69.5201846451512,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2621882,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE KOKAN DEL   DISTRITO DE JULIACA DE LA PROVINCIA DE SAN ROMAN DEL DEPARTAMENTO DE PUNO,SAN ROMAN,JULIACA,-15.404704866584344,-70.20834016984892,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2613428,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD AÑO CALLEJON   DISTRITO DE PLATERIA DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,PUNO,PLATERIA,-15.89404203095571,-69.77357099426159,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2610500,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR OSECANI Y CHAUPI AYLLU CENTRAL DE LA COMUNIDAD CAMPESINA DE CHAUPI AYLLU DEL   DISTRITO DE PATAMBUCO DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,PATAMBUCO,-14.364483677768847,-69.65208062292271,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2619233,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA DE AGUA POTABLE Y SISTEMA DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SECTOR CHINTA   DISTRITO DE SANDIA DE LA PROVINCIA DE SANDIA DEL DEPARTAMENTO DE PUNO,SANDIA,SANDIA,-14.277060038640489,-69.40847198104746,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2669127,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA LOCALIDAD DE CHUCASUYO   DISTRITO DE JULI DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO,CHUCUITO,JULI,-16.20394090176088,-69.40355241004227,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2664283,"CONSTRUCCION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE EN EL(LA) MEDIANTE EL SISTEMA DE BOMBEO FOTOVOLTAICO EN LA LOCALIDAD DE LACAYPATA DEL CENTRO POBLADO DE SOLITARIO DEL  DISTRITO DE VILQUE CHICO, PROVINCIA HUANCANE, DEPARTAMENTO PUNO",HUANCANE,VILQUE CHICO,-15.12460659570256,-69.53661463881443,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2717217,"CONSTRUCCION DE CANAL DE DRENAJE EN EL(LA) ESTADIO MUNICIPAL DE LA LOCALIDAD DE OLLACHEA,  DISTRITO DE OLLACHEA, PROVINCIA CARABAYA, DEPARTAMENTO PUNO",CARABAYA,OLLACHEA,-13.796268640797049,-70.4698559014163,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2733520,"RENOVACION DE EQUIPO HIDRAULICO EN EL(LA) ABASTECIMIENTO DE CAMIONES CISTERNA EN LA PTAP AYABACAS,  DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,JULIACA,-15.468029077056784,-70.10763094291573,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2733367,"CONSTRUCCION DE POZO EN EL(LA) LINEA DE IMPULSION CON BOMBA SUMERGIBLE Y CERCO PERIMETRICO EN EL CENTRO POBLADO DE JASANA GRANDE  DISTRITO DE SAMAN, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AZANGARO,SAMAN,-15.331511451926442,-70.04393327353569,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2735452,"ADQUISICION DE CAMION CISTERNA EN EL(LA) ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO AGUAS DEL ALTIPLANO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA JR. CUSCO N° 324 DISTRITO DE AYAVIRI, PROVINCIA MELGAR, DEPARTAMENTO PUNO",MELGAR,AYAVIRI,-14.881642154560716,-70.59230271048321,OFICIAL_ORIGINAL,EPS AGUAS DEL ALTIPLANO S.R.L.,SI,SI,OFICIAL
2480459,"CREACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO EN LA COMUNIDAD DE CATAHUICUCHO, SECTORES DE PATILLANI, CONDEÑA, ICHURAVE, JATUMPATA Y CARPANI DEL  DISTRITO DE ASILLO - PROVINCIA DE AZANGARO - DEPARTAMENTO DE PUNO",AZANGARO,ASILLO,-14.78799813765557,-70.34995062034508,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2527434,"CONSTRUCCION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y RED DE ALCANTARILLADO EN EL(LA) JIRON PUNO Y JIRON LAS FLORES DEL  DISTRITO DE CABANILLAS, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,CABANILLAS,-15.842719999999936,-70.66508999999996,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2217277,"AMPLIACION Y  MEJORAMIENTO DEL SISTEMA DE SANEAMIENTO BASICO INTEGRAL EN LA COMUNIDAD DE CUSIPATA, DISTRITO DE CHUCUITO - PUNO - PUNO",PUNO,CHUCUITO,-16.6336027,-69.3018083,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2153139,"INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN LAS LOCALIDADES DE VILLA HERMOSA Y NUEVA ESPINAR, DISTRITO DE CRUCERO - CARABAYA - PUNO",CARABAYA,CRUCERO,-14.3226271,-69.8949818,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2225246,"MEJORAMIENTO DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE, ALCANTARILLADO Y PTAR EN LA LOCALIDAD DE LLALLI, DISTRITO DE LLALLI - MELGAR - PUNO",MELGAR,LLALLI,-14.9510883,-70.8811794,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2509989,"CREACION DEL SERVICIO DE CANALIZACIÓN DE EVACUACIÓN DE AGUAS PLUVIALES DEL JR. ABRAHAM VALDELOMAR EN EL BARRIO ALTO LLAVINI DE LA CIUDAD DE PUNO,  DISTRITO DE PUNO - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO",PUNO,PUNO,-15.818881609550784,-70.02576627675896,OFICIAL_ORIGINAL,EMSAPUNO S.A.,SI,SI,OFICIAL
2321972,"MEJORAMIENTO DEL ABASTECIMIENTO DE AGUA POTABLE EN LOS BARRIOS Y URBANIZACIONES DE LA ZONA NORTE DE LA CIUDAD DE PUNO, DISTRITO DE PUNO, PROVINCIA DE PUNO-PUNO",PUNO,PUNO,-15.8407499,-70.0284053,APROXIMADA_DISTRITO,EMSAPUNO S.A.,SI,SI,APROXIMADA
2183866,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS  DE LA COMUNIDAD CAMPESINA DE COLLINI, CENTRO  POBLADO INCASAMAWI, DISTRITO DE ACORA, PUNO - PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2302960,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y CREACION DEL SERVICIO DE DISPOSICION SANITARIA DE EXCRETAS EN LA COMUNIDAD CAMPESINA JACHAPAMPA - SECTOR ALTO JACHAPAMPA, DISTRITO DE ZEPITA, PROVINCIA DE CHUCUITO, DEPARTAMENTO DE PUNO",CHUCUITO,ZEPITA,-16.4970626,-69.1901129,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2187533,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE KAKACHI, DISTRITO DE HUANCANE, HUANCANE, PUNO",HUANCANE,HUANCANE,-15.1842883,-69.8235022,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2189342,"MEJORAMIENTO Y AMPLIACION DE LOS  SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETAS DE LA COMUNIDAD CAMPESINA DE MACHARIRI CENTRAL, DISTRITO DE ASILLO, AZANGARO - PUNO.",AZANGARO,ASILLO,-14.7272398,-70.3567731,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2619461,"RENOVACION DE RESERVORIO Y LÍNEA DE CONDUCCIÓN EN EL(LA) SERVICIO DE AGUA POTABLE EN EL CENTRO POBLADO DE CHALLAPAMPA DEL  DISTRITO DE JULI, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,JULI,-16.268459699631975,-69.33706313077228,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2662679,"CONSTRUCCION DE UNIDADES BÁSICAS DE SANEAMIENTO (UBS) EN EL(LA) COMUNIDAD DE UNION HUALLATIRI  DISTRITO DE DESAGUADERO, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,DESAGUADERO,-16.603831731985355,-69.11953819900384,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2629883,"CONSTRUCCION DE CAPTACION DE AGUA  Y LÍNEA DE CONDUCCIÓN EN EL(LA) SISTEMA DE AGUA POTABLE URBANO EN LA LOCALIDAD DE SANDIA,  DISTRITO DE SANDIA, PROVINCIA SANDIA, DEPARTAMENTO PUNO",SANDIA,SANDIA,-14.322138955400186,-69.46625749206429,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2619006,"CONSTRUCCION DE POZO EN EL(LA) CENTRO POBLADO DE LARO MEDIANTE ANILLOS DE CONCRETO EN EL  DISTRITO DE NICASIO, PROVINCIA LAMPA, DEPARTAMENTO PUNO",LAMPA,NICASIO,-15.168623359164734,-70.2767088511858,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2691494,"ADQUISICION DE TERRENO EN EL(LA) PARA LA CONSTRUCCION  DEL PTAR DEL  SISTEMA DE ALCANTARILLADO DEL AMBITO URBANO EN EL CENTRO POBLADO DEUSTUA, DISTRITO DE CABANILLAS, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,CABANILLAS,-15.634838618487416,-70.34364141757453,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2732302,CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LOCALIDAD DE TUPAC AMARU DE QUILCA   DISTRITO DE QUILCAPUNCU DE LA PROVINCIA DE SAN ANTONIO DE PUTINA DEL DEPARTAMENTO DE PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.900913875892432,-69.7303233206226,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2726160,CREACION DE LA RED DE SERVICIO(S)  DE AGUA POTABLE RURAL Y  DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN 3 SISTEMAS DE AGUA POTABLE Y/O  SISTEMA DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA  DEL DISTRITO  LLALLI PROVINCIA DE MELGAR DEPARTAMENTO DE PUNO,MELGAR,LLALLI,-15.024364648302472,-70.89678179857492,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2707572,"CONSTRUCCION DE CAPTACION DE AGUA , RESERVORIO, ESTACION DE BOMBEO DE AGUA Y LINEA DE IMPULSION EN EL(LA) AMBITO DEL SECTOR HUENCALLA DISTRITO DE PLATERIA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,PLATERIA,-15.90830765425543,-69.73564336928118,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2221010,"INSTALACION DEL SISTEMA  DE AGUA POTABLE Y BAÑOS SANITARIOS EN LA COMUNIDAD DE JURUHUANANI, DISTRITO DE ACORA - PUNO - PUNO",PUNO,ACORA,-16.2723754,-69.9035444,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2710795,"REPARACION DE CAPTACION DE AGUA , RESERVORIO, PTAR Y LINEA DE CONDUCCION ADEMÁS DE OTROS ACTIVOS EN EL(LA) SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO DEL  DISTRITO DE ACORA, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,ACORA,-15.974639997911368,-69.79802898147466,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2239679,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO DE TRAPICHE, DISTRITO DE ANANEA - SAN ANTONIO DE PUTINA - PUNO",SAN ANTONIO DE PUTINA,ANANEA,-14.7581955,-69.4134687,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2554508,"CONSTRUCCION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE EN EL(LA) SECTOR DE SELVA ALEGRE  DISTRITO DE ALTO INAMBARI, PROVINCIA SANDIA, DEPARTAMENTO PUNO",SANDIA,ALTO INAMBARI,-13.969769905595372,-69.30676513311367,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2389236,CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BASICO EN LAS COMUNIDADES DE KALAHUALA Y VILQUE PITIQUITA - DISTRITO DE ASILLO - PROVINCIA DE AZANGARO - REGIÓN PUNO,AZANGARO,ASILLO,-14.7872305,-70.35318,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2492904,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO EN LA COMUNIDAD DE JOCHI SAN FRANCISCO,  DISTRITO DE COATA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO",PUNO,COATA,-15.556031090812194,-69.91432981917772,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2428300,"REPARACIÓN DE CAPTACIÓN SUBTERRÁNEA DE AGUA CONSTRUCCIÓN DE LÍNEA DE CONDUCCIÓN EN EL(LA) COMUNIDAD DE BATALLA EN LA LOCALIDAD BATALLA, DISTRITO DE POMATA, PROVINCIA CHUCUITO, DEPARTAMENTO PUNO",CHUCUITO,POMATA,-16.322896778085813,-69.22480300904596,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2237532,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE SANEAMIENTO BASICO INTEGRAL EN LA LOCALIDAD DE QUILCAPUNCU, DISTRITO DE QUILCAPUNCU - SAN ANTONIO DE PUTINA - PUNO",SAN ANTONIO DE PUTINA,QUILCAPUNCU,-14.8929648,-69.7302897,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2309673,"CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO BÁSICO EN EL CENTRO POBLADO DE CURVA ALEGRE, DISTRITO DE SAN PEDRO DE PUTINA PUNCU - SANDIA - PUNO",SANDIA,SAN PEDRO DE PUTINA PUNCO,-14.0409032,-68.9588955,APROXIMADA_LOCALIDAD,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2270279,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO EN LA LOCALIDAD DE JULI, PROVINCIA DE CHUCUITO - PUNO",CHUCUITO,JULI,-16.310292,-69.5021872,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2422673,"ADQUISICIÓN DE EQUIPOS DE BOMBEO A TRAVÉS DE LA LÍNEA DE FLUJO EN EL(LA) CÁMARAS DE BOMBEO AUXILIARES N° 01, 02, 03, 04, 05, 06, 07 Y 08 DEL SISTEMA DE ALCANTARILLADO DE LA EPS SEDAJULIACA S.A. EN LA LOCALIDAD JULIACA, DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,JULIACA,-15.49355678999996,-70.13484863999997,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2143120,"MEJORAMIENTO Y REHABILITACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE, PROVINCIA DE SANDIA - PUNO",SANDIA,SANDIA,-14.3113672,-69.4353423,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2724511,"ADQUISICION DE EQUIPO DE BOMBEO EN EL(LA) ESTACIÓN DE BOMBEO DE AGUAS RESIDUALES TAPARACHI DE LA EPS SEDAJULIACA S.A.  DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,JULIACA,-15.511589642054528,-70.12288580151395,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2204269,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE  Y DESAGUE EN LA LOCALIDAD DE CAPACHICA Y SECTORES HUAREJON Y TOCTORO, DISTRITO DE CAPACHICA - PUNO - PUNO",PUNO,CAPACHICA,-15.6420185,-69.8307928,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2195459,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y SANEAMIENTO BASICO INTEGRAL DE LAS C.C.  ACCORANI, HUACCOTO Y ALTO TRINAMAYO, DISTRITO DE CHUPA - AZANGARO - PUNO",AZANGARO,CHUPA,-15.1059765,-69.9865962,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2288715,"MEJORAMIENTO DEL CANAL DE DRENAJE PLUVIAL EN  LA COMUNIDAD DE CHINCHERA , DISTRITO DE CHUCUITO - PUNO - PUNO",PUNO,CHUCUITO,-16.6336027,-69.3018083,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2332959,"CREACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN LA MICROCUENCA AZANGARO II, DISTRITO AZANGARO Y ASILLO, PROVINCIA DE AZANGARO - PUNO",AZANGARO,AZANGARO,-14.8618338,-70.1503339,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2328494,"CREACION DEL SISTEMA DE CAPTACION Y CONDUCCION PARA EL ABASTECIMIENTO DE AGUAS TERMALES A LA PISCINA MUNICIPAL JOSE SOLORZANO SALAS DEL DISTRITO DE PUTINA, PROVINCIA DE SAN ANTONIO DE PUTINA - PUNO",SAN ANTONIO DE PUTINA,PUTINA,-14.7211647,-69.7975441,APROXIMADA_DISTRITO,SIN_EPS_IDENTIFICADA,NO,NO,APROXIMADA
2422594,"RENOVACIÓN DE LÍNEA DE IMPULSIÓN EN EL(LA) SISTEMA DE ALCANTARILLADO, DEL CAISSON CENTRAL A LA PLANTA DE TRATAMIENTO DE AGUA RESIDUAL DE LA EPS SEDAJULIACA S.A. EN LA LOCALIDAD JULIACA, DISTRITO DE JULIACA, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,JULIACA,-15.49355678999996,-70.13484863999997,OFICIAL_ORIGINAL,EPS SEDAJULIACA S.A.,SI,SI,OFICIAL
2422720,"SANEAMIENTO TÉCNICO LEGAL DE TERRENO PARA EDIFICACIÓN PÚBLICA EN EL(LA) DONDE OPERAN LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO SANITARIO (PROCESO DE INTEGRACIÓN DEL DISTRITO DE CARACOTO A LA EPS SEDAJULIACA S.A.) EN LA LOCALIDAD CARACOTO, DISTRITO DE CARACOTO, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",SAN ROMAN,CARACOTO,-15.567857189999929,-70.09959995999998,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2311194,"AMPLIACION DEL SISTEMA HIDRAULICO DE PRODUCCION DE AGUA POTABLE DE LA PTAP - AYABACAS DE LA EPS SEDAJULIACA S.A. , CIUDAD DE JULIACA, PROVINCIA DE SAN ROMAN - PUNO",SAN ROMAN,JULIACA,-15.4932314,-70.1356177,APROXIMADA_DISTRITO,EPS SEDAJULIACA S.A.,SI,SI,APROXIMADA
2604323,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO PAJANA SAN ISIDRO DEL   DISTRITO DE OLLARAYA DE LA PROVINCIA DE YUNGUYO DEL DEPARTAMENTO DE PUNO,YUNGUYO,OLLARAYA,-16.259483901433168,-69.01944600603035,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2632751,"CONSTRUCCION DE RESERVORIO, LÍNEA DE CONDUCCIÓN Y LÍNEA DE ADUCCIÓN EN EL(LA) SISTEMA DE AGUA POTABLE DE LA PARCIALIDAD DE MARKA JILAPUNTA DEL  DISTRITO DE CHUCUITO, PROVINCIA PUNO, DEPARTAMENTO PUNO",PUNO,CHUCUITO,-15.92138198317509,-69.8799396050993,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2647471,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN SECTOR URUHUASI DE CENTRO POBLADO CHACANEQUE DEL   DISTRITO DE SAN GABAN DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,CARABAYA,SAN GABAN,-13.656611596205382,-70.48021752845315,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2657224,"CONSTRUCCION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y RED DE ALCANTARILLADO EN EL(LA) JIRON JUNIN CUADRA 6,7 Y 8  DISTRITO DE LAMPA, PROVINCIA LAMPA, DEPARTAMENTO PUNO",LAMPA,LAMPA,-15.36004277970742,-70.37350973442204,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
2657372,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN C.C. QUELCAYA   DISTRITO DE CORANI DE LA PROVINCIA DE CARABAYA DEL DEPARTAMENTO DE PUNO,CARABAYA,CORANI,-14.008330374565178,-70.74126353812522,OFICIAL_ORIGINAL,SIN_EPS_IDENTIFICADA,NO,NO,OFICIAL
